dateday,year,month,hr,holiday,weekday,workingday,casual,registered,count
2011-01-22,0,Jan,1,0,Sat,0,3,9,12
2011-01-22,0,Jan,2,0,Sat,0,0,11,11
2011-01-22,0,Jan,3,0,Sat,0,1,6,7
2011-01-22,0,Jan,4,0,Sat,0,0,3,3
2011-01-22,0,Jan,6,0,Sat,0,0,2,2
2011-01-22,0,Jan,7,0,Sat,0,0,8,8
2011-01-22,0,Jan,8,0,Sat,0,1,26,27
2011-01-22,0,Jan,9,0,Sat,0,3,37,40
2011-01-22,0,Jan,10,0,Sat,0,3,50,53
2011-01-22,0,Jan,11,0,Sat,0,4,59,63
2011-01-22,0,Jan,12,0,Sat,0,10,60,70
2011-01-22,0,Jan,13,0,Sat,0,12,72,84
2011-01-22,0,Jan,14,0,Sat,0,11,64,75
2011-01-22,0,Jan,15,0,Sat,0,10,93,103
2011-01-22,0,Jan,16,0,Sat,0,11,72,83
2011-01-22,0,Jan,17,0,Sat,0,8,59,67
2011-01-22,0,Jan,18,0,Sat,0,0,54,54
2011-01-22,0,Jan,19,0,Sat,0,6,53,59
2011-01-22,0,Jan,20,0,Sat,0,1,44,45
2011-01-22,0,Jan,21,0,Sat,0,0,39,39
2011-01-22,0,Jan,22,0,Sat,0,7,23,30
2011-01-22,0,Jan,23,0,Sat,0,2,31,33
2011-01-23,0,Jan,0,0,Sun,0,2,20,22
2011-01-23,0,Jan,1,0,Sun,0,1,12,13
2011-01-23,0,Jan,2,0,Sun,0,3,15,18
2011-01-23,0,Jan,3,0,Sun,0,1,4,5
2011-01-23,0,Jan,5,0,Sun,0,0,3,3
2011-01-23,0,Jan,6,0,Sun,0,0,1,1
2011-01-23,0,Jan,7,0,Sun,0,1,1,2
2011-01-23,0,Jan,8,0,Sun,0,2,17,19
2011-01-23,0,Jan,9,0,Sun,0,3,25,28
2011-01-23,0,Jan,10,0,Sun,0,7,51,58
2011-01-23,0,Jan,11,0,Sun,0,22,77,99
2011-01-23,0,Jan,12,0,Sun,0,24,92,116
2011-01-23,0,Jan,13,0,Sun,0,12,75,87
2011-01-23,0,Jan,14,0,Sun,0,17,93,110
2011-01-23,0,Jan,15,0,Sun,0,13,64,77
2011-01-23,0,Jan,16,0,Sun,0,9,56,65
2011-01-23,0,Jan,17,0,Sun,0,5,50,55
2011-01-23,0,Jan,18,0,Sun,0,5,44,49
2011-01-23,0,Jan,19,0,Sun,0,5,45,50
2011-01-23,0,Jan,20,0,Sun,0,4,31,35
2011-01-23,0,Jan,21,0,Sun,0,5,20,25
2011-01-23,0,Jan,22,0,Sun,0,5,23,28
2011-01-23,0,Jan,23,0,Sun,0,4,17,21
2011-01-24,0,Jan,0,0,Mon,1,0,7,7
2011-01-24,0,Jan,1,0,Mon,1,0,1,1
2011-01-24,0,Jan,3,0,Mon,1,0,1,1
2011-01-24,0,Jan,4,0,Mon,1,0,1,1
2011-01-24,0,Jan,5,0,Mon,1,0,5,5
2011-01-24,0,Jan,6,0,Mon,1,0,15,15
2011-01-24,0,Jan,7,0,Mon,1,5,79,84
2011-01-24,0,Jan,8,0,Mon,1,6,171,177
2011-01-24,0,Jan,9,0,Mon,1,4,98,102
2011-01-24,0,Jan,10,0,Mon,1,6,34,40
2011-01-24,0,Jan,11,0,Mon,1,3,43,46
2011-01-24,0,Jan,12,0,Mon,1,11,52,63
2011-01-24,0,Jan,13,0,Mon,1,6,54,60
2011-01-24,0,Jan,14,0,Mon,1,2,43,45
2011-01-24,0,Jan,15,0,Mon,1,7,50,57
2011-01-24,0,Jan,16,0,Mon,1,4,66,70
2011-01-24,0,Jan,17,0,Mon,1,6,178,184
2011-01-24,0,Jan,18,0,Mon,1,8,145,153
2011-01-24,0,Jan,19,0,Mon,1,5,101,106
2011-01-24,0,Jan,20,0,Mon,1,1,80,81
2011-01-24,0,Jan,21,0,Mon,1,6,53,59
2011-01-24,0,Jan,22,0,Mon,1,3,32,35
2011-01-24,0,Jan,23,0,Mon,1,3,21,24
2011-01-25,0,Jan,0,0,Tue,1,3,6,9
2011-01-25,0,Jan,1,0,Tue,1,0,5,5
2011-01-25,0,Jan,2,0,Tue,1,0,2,2
2011-01-25,0,Jan,4,0,Tue,1,0,1,1
2011-01-25,0,Jan,5,0,Tue,1,0,9,9
2011-01-25,0,Jan,6,0,Tue,1,1,35,36
2011-01-25,0,Jan,7,0,Tue,1,5,103,108
2011-01-25,0,Jan,8,0,Tue,1,5,233,238
2011-01-25,0,Jan,9,0,Tue,1,10,134,144
2011-01-25,0,Jan,10,0,Tue,1,6,49,55
2011-01-25,0,Jan,11,0,Tue,1,6,55,61
2011-01-25,0,Jan,12,0,Tue,1,21,85,106
2011-01-25,0,Jan,13,0,Tue,1,21,72,93
2011-01-25,0,Jan,14,0,Tue,1,11,57,68
2011-01-25,0,Jan,15,0,Tue,1,21,63,84
2011-01-25,0,Jan,16,0,Tue,1,14,102,116
2011-01-25,0,Jan,17,0,Tue,1,14,208,222
2011-01-25,0,Jan,18,0,Tue,1,7,218,225
2011-01-25,0,Jan,19,0,Tue,1,13,133,146
2011-01-25,0,Jan,20,0,Tue,1,16,103,119
2011-01-25,0,Jan,21,0,Tue,1,5,40,45
2011-01-25,0,Jan,22,0,Tue,1,4,49,53
2011-01-25,0,Jan,23,0,Tue,1,3,37,40
2011-01-26,0,Jan,0,0,Wed,1,3,14,17
2011-01-26,0,Jan,1,0,Wed,1,0,5,5
2011-01-26,0,Jan,2,0,Wed,1,3,7,10
2011-01-26,0,Jan,5,0,Wed,1,0,1,1
2011-01-26,0,Jan,6,0,Wed,1,0,8,8
2011-01-26,0,Jan,7,0,Wed,1,1,29,30
2011-01-26,0,Jan,8,0,Wed,1,3,69,72
2011-01-26,0,Jan,9,0,Wed,1,3,55,58
2011-01-26,0,Jan,10,0,Wed,1,2,26,28
2011-01-26,0,Jan,11,0,Wed,1,6,35,41
2011-01-26,0,Jan,12,0,Wed,1,7,41,48
2011-01-26,0,Jan,13,0,Wed,1,4,43,47
2011-01-26,0,Jan,14,0,Wed,1,0,36,36
2011-01-26,0,Jan,15,0,Wed,1,1,42,43
2011-01-26,0,Jan,16,0,Wed,1,1,35,36
2011-01-26,0,Jan,17,0,Wed,1,0,26,26
2011-01-27,0,Jan,16,0,Thur,1,1,23,24
2011-01-27,0,Jan,17,0,Thur,1,2,82,84
2011-01-27,0,Jan,18,0,Thur,1,3,101,104
2011-01-27,0,Jan,19,0,Thur,1,3,76,79
2011-01-27,0,Jan,20,0,Thur,1,4,55,59
2011-01-27,0,Jan,21,0,Thur,1,2,36,38
2011-01-27,0,Jan,22,0,Thur,1,0,27,27
2011-01-27,0,Jan,23,0,Thur,1,0,16,16
2011-01-28,0,Jan,0,0,Fri,1,0,9,9
2011-01-28,0,Jan,1,0,Fri,1,1,2,3
2011-01-28,0,Jan,2,0,Fri,1,0,2,2
2011-01-28,0,Jan,3,0,Fri,1,1,0,1
2011-01-28,0,Jan,5,0,Fri,1,0,4,4
2011-01-28,0,Jan,6,0,Fri,1,0,16,16
2011-01-28,0,Jan,7,0,Fri,1,2,58,60
2011-01-28,0,Jan,8,0,Fri,1,2,155,157
2011-01-28,0,Jan,9,0,Fri,1,6,95,101
2011-01-28,0,Jan,10,0,Fri,1,0,49,49
2011-01-28,0,Jan,11,0,Fri,1,0,30,30
2011-01-28,0,Jan,12,0,Fri,1,1,28,29
2011-01-28,0,Jan,13,0,Fri,1,0,31,31
2011-01-28,0,Jan,14,0,Fri,1,2,36,38
2011-01-28,0,Jan,15,0,Fri,1,1,40,41
2011-01-28,0,Jan,16,0,Fri,1,10,70,80
2011-01-28,0,Jan,17,0,Fri,1,2,147,149
2011-01-28,0,Jan,18,0,Fri,1,2,107,109
2011-01-28,0,Jan,19,0,Fri,1,5,84,89
2011-01-28,0,Jan,20,0,Fri,1,1,61,62
2011-01-28,0,Jan,21,0,Fri,1,1,57,58
2011-01-28,0,Jan,22,0,Fri,1,0,26,26
2011-01-28,0,Jan,23,0,Fri,1,1,22,23
2011-01-29,0,Jan,0,0,Sat,0,2,26,28
2011-01-29,0,Jan,1,0,Sat,0,0,20,20
2011-01-29,0,Jan,2,0,Sat,0,0,15,15
2011-01-29,0,Jan,3,0,Sat,0,3,5,8
2011-01-29,0,Jan,4,0,Sat,0,1,2,3
2011-01-29,0,Jan,6,0,Sat,0,0,2,2
2011-01-29,0,Jan,7,0,Sat,0,1,4,5
2011-01-29,0,Jan,8,0,Sat,0,3,31,34
2011-01-29,0,Jan,9,0,Sat,0,0,34,34
2011-01-29,0,Jan,10,0,Sat,0,4,51,55
2011-01-29,0,Jan,11,0,Sat,0,4,60,64
2011-01-29,0,Jan,12,0,Sat,0,12,66,78
2011-01-29,0,Jan,13,0,Sat,0,9,56,65
2011-01-29,0,Jan,14,0,Sat,0,10,89,99
2011-01-29,0,Jan,15,0,Sat,0,22,98,120
2011-01-29,0,Jan,16,0,Sat,0,19,88,107
2011-01-29,0,Jan,17,0,Sat,0,9,82,91
2011-01-29,0,Jan,18,0,Sat,0,9,59,68
2011-01-29,0,Jan,19,0,Sat,0,6,52,58
2011-01-29,0,Jan,20,0,Sat,0,1,42,43
2011-01-29,0,Jan,21,0,Sat,0,1,35,36
2011-01-29,0,Jan,22,0,Sat,0,4,28,32
2011-01-29,0,Jan,23,0,Sat,0,3,30,33
2011-01-30,0,Jan,0,0,Sun,0,0,33,33
2011-01-30,0,Jan,1,0,Sun,0,7,22,29
2011-01-30,0,Jan,2,0,Sun,0,1,10,11
2011-01-30,0,Jan,3,0,Sun,0,1,7,8
2011-01-30,0,Jan,4,0,Sun,0,0,1,1
2011-01-30,0,Jan,5,0,Sun,0,0,3,3
2011-01-30,0,Jan,7,0,Sun,0,0,3,3
2011-01-30,0,Jan,8,0,Sun,0,1,11,12
2011-01-30,0,Jan,9,0,Sun,0,4,34,38
2011-01-30,0,Jan,10,0,Sun,0,7,57,64
2011-01-30,0,Jan,11,0,Sun,0,9,50,59
2011-01-30,0,Jan,12,0,Sun,0,10,87,97
2011-01-30,0,Jan,13,0,Sun,0,13,71,84
2011-01-30,0,Jan,14,0,Sun,0,18,104,122
2011-01-30,0,Jan,15,0,Sun,0,14,95,109
2011-01-30,0,Jan,16,0,Sun,0,19,104,123
2011-01-30,0,Jan,17,0,Sun,0,6,71,77
2011-01-30,0,Jan,18,0,Sun,0,8,57,65
2011-01-30,0,Jan,19,0,Sun,0,9,46,55
2011-01-30,0,Jan,20,0,Sun,0,3,30,33
2011-01-30,0,Jan,21,0,Sun,0,3,25,28
2011-01-30,0,Jan,22,0,Sun,0,2,19,21
2011-01-30,0,Jan,23,0,Sun,0,5,16,21
2011-01-31,0,Jan,0,0,Mon,1,1,6,7
2011-01-31,0,Jan,1,0,Mon,1,2,5,7
2011-01-31,0,Jan,2,0,Mon,1,0,1,1
2011-01-31,0,Jan,3,0,Mon,1,0,2,2
2011-01-31,0,Jan,4,0,Mon,1,0,2,2
2011-01-31,0,Jan,5,0,Mon,1,0,8,8
2011-01-31,0,Jan,6,0,Mon,1,0,37,37
2011-01-31,0,Jan,7,0,Mon,1,1,71,72
2011-01-31,0,Jan,8,0,Mon,1,3,182,185
2011-01-31,0,Jan,9,0,Mon,1,0,112,112
2011-01-31,0,Jan,10,0,Mon,1,1,68,69
2011-01-31,0,Jan,11,0,Mon,1,2,46,48
2011-01-31,0,Jan,12,0,Mon,1,6,62,68
2011-01-31,0,Jan,13,0,Mon,1,2,52,54
2011-01-31,0,Jan,14,0,Mon,1,1,85,86
2011-01-31,0,Jan,15,0,Mon,1,3,41,44
2011-01-31,0,Jan,16,0,Mon,1,3,83,86
2011-01-31,0,Jan,17,0,Mon,1,6,155,161
2011-01-31,0,Jan,18,0,Mon,1,3,153,156
2011-01-31,0,Jan,19,0,Mon,1,3,108,111
2011-01-31,0,Jan,20,0,Mon,1,0,78,78
2011-01-31,0,Jan,21,0,Mon,1,3,53,56
2011-01-31,0,Jan,22,0,Mon,1,0,34,34
2011-01-31,0,Jan,23,0,Mon,1,2,15,17
2011-02-01,0,Feb,0,0,Tue,1,2,6,8
2011-02-01,0,Feb,1,0,Tue,1,0,3,3
2011-02-01,0,Feb,2,0,Tue,1,0,2,2
2011-02-01,0,Feb,3,0,Tue,1,0,2,2
2011-02-01,0,Feb,5,0,Tue,1,0,3,3
2011-02-01,0,Feb,6,0,Tue,1,0,22,22
2011-02-01,0,Feb,7,0,Tue,1,0,52,52
2011-02-01,0,Feb,8,0,Tue,1,3,132,135
2011-02-01,0,Feb,9,0,Tue,1,2,114,116
2011-02-01,0,Feb,10,0,Tue,1,0,47,47
2011-02-01,0,Feb,11,0,Tue,1,2,49,51
2011-02-01,0,Feb,12,0,Tue,1,2,53,55
2011-02-01,0,Feb,13,0,Tue,1,3,49,52
2011-02-01,0,Feb,14,0,Tue,1,5,49,54
2011-02-01,0,Feb,15,0,Tue,1,7,45,52
2011-02-01,0,Feb,16,0,Tue,1,3,61,64
2011-02-01,0,Feb,17,0,Tue,1,4,172,176
2011-02-01,0,Feb,18,0,Tue,1,3,165,168
2011-02-01,0,Feb,19,0,Tue,1,3,105,108
2011-02-01,0,Feb,20,0,Tue,1,5,69,74
2011-02-01,0,Feb,21,0,Tue,1,0,64,64
2011-02-01,0,Feb,22,0,Tue,1,2,34,36
2011-02-01,0,Feb,23,0,Tue,1,1,15,16
2011-02-02,0,Feb,0,0,Wed,1,0,2,2
2011-02-02,0,Feb,1,0,Wed,1,0,3,3
2011-02-02,0,Feb,2,0,Wed,1,4,0,4
2011-02-02,0,Feb,3,0,Wed,1,0,1,1
2011-02-02,0,Feb,4,0,Wed,1,0,1,1
2011-02-02,0,Feb,5,0,Wed,1,0,3,3
2011-02-02,0,Feb,6,0,Wed,1,1,17,18
2011-02-02,0,Feb,7,0,Wed,1,1,48,49
2011-02-02,0,Feb,8,0,Wed,1,1,154,155
2011-02-02,0,Feb,9,0,Wed,1,4,119,123
2011-02-02,0,Feb,10,0,Wed,1,2,59,61
2011-02-02,0,Feb,11,0,Wed,1,5,47,52
2011-02-02,0,Feb,12,0,Wed,1,3,61,64
2011-02-02,0,Feb,13,0,Wed,1,1,74,75
2011-02-02,0,Feb,14,0,Wed,1,2,61,63
2011-02-02,0,Feb,15,0,Wed,1,10,66,76
2011-02-02,0,Feb,16,0,Wed,1,8,95,103
2011-02-02,0,Feb,17,0,Wed,1,7,183,190
2011-02-02,0,Feb,18,0,Wed,1,7,175,182
2011-02-02,0,Feb,19,0,Wed,1,3,88,91
2011-02-02,0,Feb,20,0,Wed,1,4,71,75
2011-02-02,0,Feb,21,0,Wed,1,1,62,63
2011-02-02,0,Feb,22,0,Wed,1,5,35,40
2011-02-02,0,Feb,23,0,Wed,1,3,29,32
2011-02-03,0,Feb,0,0,Thur,1,1,11,12
2011-02-03,0,Feb,1,0,Thur,1,0,5,5
2011-02-03,0,Feb,2,0,Thur,1,0,2,2
2011-02-03,0,Feb,3,0,Thur,1,0,1,1
2011-02-03,0,Feb,5,0,Thur,1,0,2,2
2011-02-03,0,Feb,6,0,Thur,1,0,39,39
2011-02-03,0,Feb,7,0,Thur,1,1,86,87
2011-02-03,0,Feb,8,0,Thur,1,4,184,188
2011-02-03,0,Feb,9,0,Thur,1,6,127,133
2011-02-03,0,Feb,10,0,Thur,1,2,50,52
2011-02-03,0,Feb,11,0,Thur,1,9,55,64
2011-02-03,0,Feb,12,0,Thur,1,2,67,69
2011-02-03,0,Feb,13,0,Thur,1,4,47,51
2011-02-03,0,Feb,14,0,Thur,1,4,43,47
2011-02-03,0,Feb,15,0,Thur,1,4,56,60
2011-02-03,0,Feb,16,0,Thur,1,5,73,78
2011-02-03,0,Feb,17,0,Thur,1,5,170,175
2011-02-03,0,Feb,18,0,Thur,1,2,145,147
2011-02-03,0,Feb,19,0,Thur,1,4,92,96
2011-02-03,0,Feb,20,0,Thur,1,1,108,109
2011-02-03,0,Feb,21,0,Thur,1,1,53,54
2011-02-03,0,Feb,22,0,Thur,1,2,39,41
2011-02-03,0,Feb,23,0,Thur,1,4,34,38
2011-02-04,0,Feb,0,0,Fri,1,3,10,13
2011-02-04,0,Feb,1,0,Fri,1,0,7,7
2011-02-04,0,Feb,2,0,Fri,1,0,1,1
2011-02-04,0,Feb,3,0,Fri,1,0,1,1
2011-02-04,0,Feb,5,0,Fri,1,0,7,7
2011-02-04,0,Feb,6,0,Fri,1,2,26,28
2011-02-04,0,Feb,7,0,Fri,1,0,87,87
2011-02-04,0,Feb,8,0,Fri,1,3,217,220
2011-02-04,0,Feb,9,0,Fri,1,3,124,127
2011-02-04,0,Feb,10,0,Fri,1,5,46,51
2011-02-04,0,Feb,11,0,Fri,1,3,61,64
2011-02-04,0,Feb,12,0,Fri,1,8,78,86
2011-02-04,0,Feb,13,0,Fri,1,9,73,82
2011-02-04,0,Feb,14,0,Fri,1,15,76,91
2011-02-04,0,Feb,15,0,Fri,1,9,81,90
2011-02-04,0,Feb,16,0,Fri,1,8,91,99
2011-02-04,0,Feb,17,0,Fri,1,10,195,205
2011-02-04,0,Feb,18,0,Fri,1,3,152,155
2011-02-04,0,Feb,19,0,Fri,1,1,102,103
2011-02-04,0,Feb,20,0,Fri,1,2,69,71
2011-02-04,0,Feb,21,0,Fri,1,2,41,43
2011-02-04,0,Feb,22,0,Fri,1,1,45,46
2011-02-04,0,Feb,23,0,Fri,1,1,30,31
2011-02-05,0,Feb,0,0,Sat,0,3,36,39
2011-02-05,0,Feb,1,0,Sat,0,1,17,18
2011-02-05,0,Feb,2,0,Sat,0,5,12,17
2011-02-05,0,Feb,3,0,Sat,0,1,10,11
2011-02-05,0,Feb,4,0,Sat,0,0,8,8
2011-02-05,0,Feb,5,0,Sat,0,0,9,9
2011-02-05,0,Feb,6,0,Sat,0,0,4,4
2011-02-05,0,Feb,7,0,Sat,0,0,4,4
2011-02-05,0,Feb,8,0,Sat,0,0,10,10
2011-02-05,0,Feb,9,0,Sat,0,3,17,20
2011-02-05,0,Feb,10,0,Sat,0,3,31,34
2011-02-05,0,Feb,11,0,Sat,0,1,46,47
2011-02-05,0,Feb,12,0,Sat,0,10,42,52
2011-02-05,0,Feb,13,0,Sat,0,10,62,72
2011-02-05,0,Feb,14,0,Sat,0,5,50,55
2011-02-05,0,Feb,15,0,Sat,0,11,49,60
2011-02-05,0,Feb,16,0,Sat,0,8,63,71
2011-02-05,0,Feb,17,0,Sat,0,14,64,78
2011-02-05,0,Feb,18,0,Sat,0,2,81,83
2011-02-05,0,Feb,19,0,Sat,0,6,78,84
2011-02-05,0,Feb,20,0,Sat,0,5,64,69
2011-02-05,0,Feb,21,0,Sat,0,3,53,56
2011-02-05,0,Feb,22,0,Sat,0,2,43,45
2011-02-05,0,Feb,23,0,Sat,0,7,52,59
2011-02-06,0,Feb,0,0,Sun,0,2,37,39
2011-02-06,0,Feb,1,0,Sun,0,4,40,44
2011-02-06,0,Feb,2,0,Sun,0,0,20,20
2011-02-06,0,Feb,3,0,Sun,0,3,10,13
2011-02-06,0,Feb,4,0,Sun,0,0,2,2
2011-02-06,0,Feb,5,0,Sun,0,0,1,1
2011-02-06,0,Feb,6,0,Sun,0,0,1,1
2011-02-06,0,Feb,7,0,Sun,0,0,8,8
2011-02-06,0,Feb,8,0,Sun,0,2,21,23
2011-02-06,0,Feb,9,0,Sun,0,7,38,45
2011-02-06,0,Feb,10,0,Sun,0,15,74,89
2011-02-06,0,Feb,11,0,Sun,0,28,89,117
2011-02-06,0,Feb,12,0,Sun,0,48,126,174
2011-02-06,0,Feb,13,0,Sun,0,47,135,182
2011-02-06,0,Feb,14,0,Sun,0,47,114,161
2011-02-06,0,Feb,15,0,Sun,0,52,130,182
2011-02-06,0,Feb,16,0,Sun,0,42,115,157
2011-02-06,0,Feb,17,0,Sun,0,24,97,121
2011-02-06,0,Feb,18,0,Sun,0,13,65,78
2011-02-06,0,Feb,19,0,Sun,0,1,20,21
2011-02-06,0,Feb,20,0,Sun,0,5,21,26
2011-02-06,0,Feb,21,0,Sun,0,5,22,27
2011-02-06,0,Feb,22,0,Sun,0,5,57,62
2011-02-06,0,Feb,23,0,Sun,0,4,26,30
2011-02-07,0,Feb,0,0,Mon,1,1,14,15
2011-02-07,0,Feb,1,0,Mon,1,1,4,5
2011-02-07,0,Feb,2,0,Mon,1,0,3,3
2011-02-07,0,Feb,3,0,Mon,1,0,1,1
2011-02-07,0,Feb,4,0,Mon,1,1,1,2
2011-02-07,0,Feb,5,0,Mon,1,1,9,10
2011-02-07,0,Feb,6,0,Mon,1,1,29,30
2011-02-07,0,Feb,7,0,Mon,1,6,89,95
2011-02-07,0,Feb,8,0,Mon,1,7,223,230
2011-02-07,0,Feb,9,0,Mon,1,3,115,118
2011-02-07,0,Feb,10,0,Mon,1,6,49,55
2011-02-07,0,Feb,11,0,Mon,1,11,36,47
2011-02-07,0,Feb,12,0,Mon,1,7,59,66
2011-02-07,0,Feb,13,0,Mon,1,10,54,64
2011-02-07,0,Feb,14,0,Mon,1,8,52,60
2011-02-07,0,Feb,15,0,Mon,1,4,46,50
2011-02-07,0,Feb,16,0,Mon,1,16,98,114
2011-02-07,0,Feb,17,0,Mon,1,9,207,216
2011-02-07,0,Feb,18,0,Mon,1,5,170,175
2011-02-07,0,Feb,19,0,Mon,1,5,123,128
2011-02-07,0,Feb,20,0,Mon,1,6,82,88
2011-02-07,0,Feb,21,0,Mon,1,3,75,78
2011-02-07,0,Feb,22,0,Mon,1,3,34,37
2011-02-07,0,Feb,23,0,Mon,1,6,19,25
2011-02-08,0,Feb,0,0,Tue,1,4,6,10
2011-02-08,0,Feb,1,0,Tue,1,0,4,4
2011-02-08,0,Feb,2,0,Tue,1,1,1,2
2011-02-08,0,Feb,3,0,Tue,1,0,1,1
2011-02-08,0,Feb,4,0,Tue,1,0,3,3
2011-02-08,0,Feb,5,0,Tue,1,0,2,2
2011-02-08,0,Feb,6,0,Tue,1,0,39,39
2011-02-08,0,Feb,7,0,Tue,1,3,97,100
2011-02-08,0,Feb,8,0,Tue,1,7,236,243
2011-02-08,0,Feb,9,0,Tue,1,7,128,135
2011-02-08,0,Feb,10,0,Tue,1,4,44,48
2011-02-08,0,Feb,11,0,Tue,1,1,49,50
2011-02-08,0,Feb,12,0,Tue,1,2,63,65
2011-02-08,0,Feb,13,0,Tue,1,2,48,50
2011-02-08,0,Feb,14,0,Tue,1,3,61,64
2011-02-08,0,Feb,15,0,Tue,1,6,45,51
2011-02-08,0,Feb,16,0,Tue,1,4,79,83
2011-02-08,0,Feb,17,0,Tue,1,4,172,176
2011-02-08,0,Feb,18,0,Tue,1,1,151,152
2011-02-08,0,Feb,19,0,Tue,1,1,100,101
2011-02-08,0,Feb,20,0,Tue,1,3,53,56
2011-02-08,0,Feb,21,0,Tue,1,8,46,54
2011-02-08,0,Feb,22,0,Tue,1,0,29,29
2011-02-08,0,Feb,23,0,Tue,1,3,9,12
2011-02-09,0,Feb,0,0,Wed,1,0,17,17
2011-02-09,0,Feb,1,0,Wed,1,0,7,7
2011-02-09,0,Feb,2,0,Wed,1,1,2,3
2011-02-09,0,Feb,3,0,Wed,1,0,2,2
2011-02-09,0,Feb,5,0,Wed,1,0,7,7
2011-02-09,0,Feb,6,0,Wed,1,0,43,43
2011-02-09,0,Feb,7,0,Wed,1,4,95,99
2011-02-09,0,Feb,8,0,Wed,1,1,198,199
2011-02-09,0,Feb,9,0,Wed,1,4,119,123
2011-02-09,0,Feb,10,0,Wed,1,8,51,59
2011-02-09,0,Feb,11,0,Wed,1,1,40,41
2011-02-09,0,Feb,12,0,Wed,1,4,57,61
2011-02-09,0,Feb,13,0,Wed,1,2,67,69
2011-02-09,0,Feb,14,0,Wed,1,2,56,58
2011-02-09,0,Feb,15,0,Wed,1,3,61,64
2011-02-09,0,Feb,16,0,Wed,1,7,72,79
2011-02-09,0,Feb,17,0,Wed,1,9,157,166
2011-02-09,0,Feb,18,0,Wed,1,2,168,170
2011-02-09,0,Feb,19,0,Wed,1,1,87,88
2011-02-09,0,Feb,20,0,Wed,1,0,84,84
2011-02-09,0,Feb,21,0,Wed,1,0,83,83
2011-02-09,0,Feb,22,0,Wed,1,4,42,46
2011-02-09,0,Feb,23,0,Wed,1,0,37,37
2011-02-10,0,Feb,0,0,Thur,1,0,16,16
2011-02-10,0,Feb,1,0,Thur,1,0,7,7
2011-02-10,0,Feb,2,0,Thur,1,0,3,3
2011-02-10,0,Feb,4,0,Thur,1,0,1,1
2011-02-10,0,Feb,5,0,Thur,1,0,6,6
2011-02-10,0,Feb,6,0,Thur,1,0,26,26
2011-02-10,0,Feb,7,0,Thur,1,0,99,99
2011-02-10,0,Feb,8,0,Thur,1,5,173,178
2011-02-10,0,Feb,9,0,Thur,1,1,121,122
2011-02-10,0,Feb,10,0,Thur,1,1,34,35
2011-02-10,0,Feb,11,0,Thur,1,1,44,45
2011-02-10,0,Feb,12,0,Thur,1,4,65,69
2011-02-10,0,Feb,13,0,Thur,1,3,59,62
2011-02-10,0,Feb,14,0,Thur,1,6,42,48
2011-02-10,0,Feb,15,0,Thur,1,0,50,50
2011-02-10,0,Feb,16,0,Thur,1,4,76,80
2011-02-10,0,Feb,17,0,Thur,1,6,159,165
2011-02-10,0,Feb,18,0,Thur,1,3,157,160
2011-02-10,0,Feb,19,0,Thur,1,2,110,112
2011-02-10,0,Feb,20,0,Thur,1,4,93,97
2011-02-10,0,Feb,21,0,Thur,1,2,70,72
2011-02-10,0,Feb,22,0,Thur,1,4,47,51
2011-02-10,0,Feb,23,0,Thur,1,1,33,34
2011-02-11,0,Feb,0,0,Fri,1,2,12,14
2011-02-11,0,Feb,1,0,Fri,1,1,6,7
2011-02-11,0,Feb,2,0,Fri,1,0,3,3
2011-02-11,0,Feb,5,0,Fri,1,0,4,4
2011-02-11,0,Feb,6,0,Fri,1,1,23,24
2011-02-11,0,Feb,7,0,Fri,1,1,73,74
2011-02-11,0,Feb,8,0,Fri,1,4,212,216
2011-02-11,0,Feb,9,0,Fri,1,8,132,140
2011-02-11,0,Feb,10,0,Fri,1,5,39,44
2011-02-11,0,Feb,11,0,Fri,1,12,52,64
2011-02-11,0,Feb,12,0,Fri,1,7,64,71
2011-02-11,0,Feb,13,0,Fri,1,21,89,110
2011-02-11,0,Feb,14,0,Fri,1,17,67,84
2011-02-11,0,Feb,15,0,Fri,1,12,62,74
2011-02-11,0,Feb,16,0,Fri,1,14,111,125
2011-02-11,0,Feb,17,0,Fri,1,18,193,211
2011-02-11,0,Feb,18,0,Fri,1,9,165,174
2011-02-11,0,Feb,19,0,Fri,1,7,94,101
2011-02-11,0,Feb,20,0,Fri,1,2,61,63
2011-02-11,0,Feb,21,0,Fri,1,1,46,47
2011-02-11,0,Feb,22,0,Fri,1,2,41,43
2011-02-11,0,Feb,23,0,Fri,1,5,48,53
2011-02-12,0,Feb,0,0,Sat,0,3,27,30
2011-02-12,0,Feb,1,0,Sat,0,2,22,24
2011-02-12,0,Feb,2,0,Sat,0,2,13,15
2011-02-12,0,Feb,3,0,Sat,0,3,7,10
2011-02-12,0,Feb,4,0,Sat,0,0,4,4
2011-02-12,0,Feb,5,0,Sat,0,0,1,1
2011-02-12,0,Feb,6,0,Sat,0,1,1,2
2011-02-12,0,Feb,7,0,Sat,0,2,9,11
2011-02-12,0,Feb,8,0,Sat,0,2,28,30
2011-02-12,0,Feb,9,0,Sat,0,5,38,43
2011-02-12,0,Feb,10,0,Sat,0,13,71,84
2011-02-12,0,Feb,11,0,Sat,0,30,84,114
2011-02-12,0,Feb,12,0,Sat,0,27,93,120
2011-02-12,0,Feb,13,0,Sat,0,32,103,135
2011-02-12,0,Feb,14,0,Sat,0,30,90,120
2011-02-12,0,Feb,15,0,Sat,0,47,127,174
